iter	Passed	Remaining
1653	14959	12173
1654	14966	12162
1655	14977	12155
1656	14986	12146
1657	14996	12138
1658	15003	12127
1659	15014	12119
1660	15025	12112
1661	15039	12107
1662	15048	12098
1663	15055	12088
1664	15067	12081
1665	15078	12073
1666	15090	12066
1667	15112	12068
1668	15121	12059
1669	15132	12051
1670	15145	12045
1671	15158	12039
1672	15170	12033
1673	15183	12027
1674	15200	12024
1675	15210	12016
1676	15219	12006
1677	15233	12001
1678	15244	11993
1679	15255	11986
1680	15265	11977
1681	15277	11971
1682	15285	11961
1683	15294	11952
1684	15303	11942
1685	15315	11936
1686	15325	11928
1687	15335	11919
1688	15345	11911
1689	15355	11902
1690	15366	11895
1691	15379	11889
1692	15390	11881
1693	15404	11876
1694	15416	11869
1695	15430	11864
1696	15444	11858
1697	15456	11852
1698	15468	11844
1699	15479	11837
1700	15490	11829
1701	15499	11820
1702	15512	11814
1703	15522	11805
1704	15531	11796
1705	15542	11788
1706	15553	11780
1707	15563	11773
1708	15571	11762
1709	15580	11753
1710	15594	11748
1711	15601	11737
1712	15611	11728
1713	15619	11719
1714	15629	11711
1715	15637	11700
1716	15646	11691
1717	15656	11682
1718	15665	11673
1719	15675	11665
1720	15682	11655
1721	15692	11646
1722	15701	11637
1723	15711	11628
1724	15721	11620
1725	15732	11612
1726	15745	11606
1727	15758	11599
1728	15769	11592
1729	15779	11583
1730	15790	11576
1731	15798	11566
1732	15806	11556
1733	15817	11548
1734	15826	11539
1735	15835	11530
1736	15852	11526
1737	15859	11515
1738	15867	11506
1739	15879	11498
1740	15889	11490
1741	15900	11482
1742	15911	11474
1743	15922	11467
1744	15938	11463
1745	15950	11456
1746	15961	11447
1747	15971	11439
1748	15986	11434
1749	15994	11424
1750	16003	11415
1751	16014	11407
1752	16029	11402
1753	16040	11394
1754	16052	11387
1755	16066	11382
1756	16080	11375
1757	16092	11369
1758	16102	11360
1759	16115	11353
1760	16123	11344
1761	16134	11336
1762	16147	11329
1763	16158	11322
1764	16167	11312
1765	16178	11304
1766	16190	11297
1767	16203	11290
1768	16212	11281
1769	16226	11276
1770	16235	11266
1771	16245	11258
1772	16254	11248
1773	16267	11242
1774	16278	11234
1775	16287	11225
1776	16297	11216
1777	16311	11210
1778	16321	11201
1779	16330	11192
1780	16341	11184
1781	16355	11179
1782	16365	11170
1783	16374	11161
1784	16391	11157
1785	16402	11149
1786	16428	11151
1787	16442	11145
1788	16453	11137
1789	16467	11131
1790	16478	11123
1791	16485	11113
1792	16494	11103
1793	16504	11095
1794	16517	11088
1795	16526	11079
1796	16539	11072
1797	16553	11066
1798	16563	11057
1799	16574	11049
1800	16600	11051
1801	16620	11049
1802	16631	11041
1803	16653	11040
1804	16670	11036
1805	16689	11033
1806	16702	11026
1807	16714	11020
1808	16725	11011
1809	16742	11007
1810	16756	11001
1811	16767	10993
1812	16783	10988
1813	16794	10980
1814	16805	10972
1815	16820	10966
1816	16834	10960
1817	16845	10952
1818	16856	10944
1819	16864	10934
1820	16875	10925
1821	16885	10916
1822	16894	10907
1823	16905	10899
1824	16915	10891
1825	16924	10881
1826	16935	10873
1827	16948	10866
1828	16958	10857
1829	16967	10848
1830	16978	10839
1831	16987	10830
1832	16998	10822
1833	17016	10818
1834	17028	10810
1835	17040	10803
1836	17052	10796
1837	17062	10787
1838	17073	10778
1839	17082	10769
1840	17098	10764
1841	17108	10755
1842	17117	10746
1843	17125	10736
1844	17137	10728
1845	17148	10719
1846	17157	10710
1847	17167	10701
1848	17180	10694
1849	17190	10686
1850	17204	10679
1851	17216	10671
1852	17225	10662
1853	17234	10652
1854	17244	10644
1855	17258	10637
1856	17266	10627
1857	17275	10618
1858	17284	10608
1859	17300	10603
1860	17310	10594
1861	17320	10586
1862	17345	10585
1863	17355	10577
1864	17368	10570
1865	17380	10562
1866	17394	10555
1867	17403	10546
1868	17413	10537
1869	17425	10529
1870	17434	10520
1871	17442	10510
1872	17455	10503
1873	17464	10493
1874	17473	10483
1875	17482	10474
1876	17492	10465
1877	17499	10454
1878	17512	10447
1879	17528	10442
1880	17539	10434
1881	17551	10426
1882	17567	10420
1883	17577	10412
1884	17588	10403
1885	17598	10394
1886	17609	10386
1887	17618	10377
1888	17629	10368
1889	17637	10358
1890	17650	10351
1891	17663	10343
1892	17673	10335
1893	17682	10325
1894	17693	10317
1895	17702	10307
1896	17714	10300
1897	17725	10291
1898	17737	10283
1899	17749	10275
1900	17760	10267
1901	17774	10261
1902	17784	10252
1903	17797	10244
1904	17805	10234
1905	17815	10225
1906	17824	10216
1907	17837	10208
1908	17847	10200
1909	17856	10190
1910	17865	10180
1911	17875	10171
1912	17885	10162
1913	17894	10153
1914	17907	10146
1915	17918	10137
1916	17929	10129
1917	17941	10121
1918	17949	10111
1919	17960	10102
1920	17971	10094
1921	17978	10083
1922	17990	10075
1923	18001	10067
1924	18011	10058
1925	18023	10050
1926	18033	10041
1927	18045	10033
1928	18054	10023
1929	18063	10014
1930	18088	10013
1931	18097	10004
1932	18106	9994
1933	18120	9987
1934	18129	9978
1935	18139	9969
1936	18148	9959
1937	18159	9951
1938	18170	9942
1939	18180	9933
1940	18192	9925
1941	18203	9917
1942	18215	9909
1943	18223	9899
1944	18233	9890
1945	18247	9883
1946	18256	9873
1947	18267	9865
1948	18277	9856
1949	18291	9849
1950	18301	9840
1951	18310	9830
1952	18327	9825
1953	18339	9817
1954	18348	9807
1955	18362	9800
1956	18374	9792
1957	18381	9782
1958	18391	9773
1959	18408	9768
1960	18418	9758
1961	18426	9748
1962	18438	9740
1963	18451	9733
1964	18461	9723
1965	18470	9714
1966	18482	9706
1967	18494	9698
1968	18503	9688
1969	18515	9680
1970	18531	9674
1971	18542	9666
1972	18556	9659
1973	18570	9651
1974	18579	9642
1975	18592	9634
1976	18605	9627
1977	18621	9621
1978	18636	9614
1979	18646	9605
1980	18656	9596
1981	18668	9588
1982	18683	9582
1983	18697	9574
1984	18707	9565
1985	18719	9557
1986	18732	9549
1987	18745	9542
1988	18757	9534
1989	18766	9524
1990	18776	9515
1991	18786	9506
1992	18801	9499
1993	18819	9494
1994	18831	9486
1995	18842	9478
1996	18854	9469
1997	18865	9460
1998	18880	9454
1999	18889	9444
2000	18896	9434
2001	18906	9425
2002	18918	9416
2003	18928	9407
2004	18938	9398
2005	18950	9390
2006	18961	9381
2007	18969	9371
2008	18984	9364
2009	18997	9357
2010	19009	9348
2011	19018	9339
2012	19032	9331
2013	19042	9322
2014	19051	9313
2015	19061	9303
2016	19073	9295
2017	19085	9287
2018	19098	9279
2019	19113	9272
2020	19124	9264
2021	19136	9255
2022	19145	9246
2023	19156	9237
2024	19171	9230
2025	19179	9220
2026	19192	9212
2027	19204	9204
2028	19214	9195
2029	19225	9186
2030	19237	9178
2031	19247	9168
2032	19256	9159
2033	19267	9150
2034	19278	9141
2035	19286	9131
2036	19296	9122
2037	19304	9112
2038	19316	9103
2039	19323	9093
2040	19333	9084
2041	19343	9075
2042	19356	9067
2043	19366	9058
2044	19377	9049
2045	19390	9041
2046	19403	9033
2047	19420	9027
2048	19440	9022
2049	19450	9013
2050	19459	9004
2051	19470	8995
2052	19482	8987
2053	19491	8977
2054	19504	8969
2055	19514	8959
2056	19525	8951
2057	19535	8941
2058	19545	8932
2059	19563	8927
2060	19579	8920
2061	19592	8912
2062	19605	8904
2063	19613	8894
2064	19625	8886
2065	19636	8877
2066	19646	8868
2067	19659	8860
2068	19672	8852
2069	19685	8844
2070	19694	8834
2071	19709	8827
2072	19725	8820
2073	19736	8811
2074	19746	8802
2075	19761	8795
2076	19772	8786
2077	19780	8776
2078	19791	8767
2079	19800	8757
2080	19813	8749
2081	19826	8742
2082	19841	8734
2083	19851	8725
2084	19864	8717
2085	19877	8709
2086	19886	8699
2087	19898	8691
2088	19909	8682
2089	19923	8674
2090	19934	8666
2091	19946	8657
2092	19957	8648
2093	19967	8639
2094	19977	8629
2095	19988	8621
2096	19999	8612
2097	20007	8602
2098	20022	8594
2099	20032	8585
2100	20042	8576
2101	20056	8568
2102	20068	8559
2103	20078	8550
2104	20086	8540
2105	20100	8532
2106	20110	8523
2107	20118	8512
2108	20126	8502
2109	20139	8495
2110	20150	8486
2111	20160	8476
2112	20169	8466
2113	20181	8458
2114	20194	8450
2115	20204	8440
2116	20212	8430
2117	20225	8422
2118	20236	8413
2119	20245	8403
2120	20254	8394
2121	20266	8385
2122	20277	8376
2123	20289	8367
2124	20306	8361
2125	20320	8353
2126	20329	8344
2127	20340	8335
2128	20350	8325
2129	20359	8315
2130	20368	8306
2131	20381	8297
2132	20393	8289
2133	20403	8280
2134	20419	8272
2135	20433	8265
2136	20443	8255
2137	20452	8246
2138	20467	8238
2139	20478	8229
2140	20488	8220
2141	20504	8213
2142	20515	8204
2143	20525	8194
2144	20536	8186
2145	20552	8178
2146	20564	8170
2147	20575	8161
2148	20585	8151
2149	20595	8142
2150	20606	8133
2151	20617	8124
2152	20627	8114
2153	20638	8105
2154	20648	8096
2155	20664	8089
2156	20675	8080
2157	20686	8071
2158	20698	8062
2159	20705	8052
2160	20718	8043
2161	20732	8036
2162	20744	8027
2163	20758	8019
2164	20770	8010
2165	20784	8002
2166	20794	7993
2167	20806	7984
2168	20820	7977
2169	20829	7966
2170	20840	7957
2171	20852	7949
2172	20864	7940
2173	20872	7930
2174	20883	7921
2175	20895	7912
2176	20905	7903
2177	20914	7893
2178	20925	7884
2179	20934	7874
2180	20945	7865
2181	20956	7856
2182	20972	7849
2183	20981	7839
2184	20991	7829
2185	21003	7820
2186	21018	7813
2187	21029	7804
2188	21052	7799
2189	21061	7789
2190	21071	7780
2191	21079	7770
2192	21090	7761
2193	21100	7751
2194	21108	7741
2195	21120	7732
2196	21134	7724
2197	21141	7714
2198	21151	7704
2199	21163	7695
2200	21178	7688
2201	21188	7678
2202	21196	7668
2203	21206	7658
2204	21218	7650
2205	21226	7640
2206	21242	7632
2207	21255	7624
2208	21269	7616
2209	21281	7607
2210	21293	7598
2211	21304	7589
2212	21316	7580
2213	21330	7572
2214	21342	7563
2215	21351	7553
2216	21358	7543
2217	21371	7534
2218	21381	7525
2219	21390	7515
2220	21398	7505
2221	21408	7495
2222	21420	7487
2223	21429	7477
2224	21439	7467
2225	21450	7458
2226	21460	7448
2227	21470	7439
2228	21478	7429
2229	21490	7420
2230	21500	7410
2231	21511	7401
2232	21523	7392
2233	21534	7383
2234	21543	7373
2235	21552	7364
2236	21561	7354
2237	21574	7345
2238	21584	7336
2239	21596	7327
2240	21611	7319
2241	21622	7310
2242	21632	7300
2243	21641	7291
2244	21652	7281
2245	21668	7274
2246	21684	7266
2247	21695	7257
2248	21705	7247
2249	21725	7241
2250	21734	7232
2251	21746	7223
2252	21758	7214
2253	21771	7205
2254	21780	7195
2255	21800	7189
2256	21812	7180
2257	21820	7170
2258	21831	7161
2259	21840	7151
2260	21852	7142
2261	21863	7133
2262	21874	7123
2263	21887	7115
2264	21897	7105
2265	21912	7097
2266	21923	7088
2267	21932	7078
2268	21943	7069
2269	21955	7060
2270	21967	7051
2271	21977	7042
2272	21987	7032
2273	21997	7022
2274	22008	7013
2275	22019	7004
2276	22030	6995
2277	22042	6986
2278	22050	6976
2279	22060	6966
2280	22071	6957
2281	22084	6948
2282	22093	6938
2283	22102	6928
2284	22110	6918
2285	22122	6909
2286	22134	6900
2287	22143	6890
2288	22152	6880
2289	22164	6872
2290	22174	6862
2291	22184	6852
2292	22192	6842
2293	22206	6834
2294	22213	6823
2295	22223	6814
2296	22236	6805
2297	22248	6796
2298	22258	6787
2299	22267	6777
2300	22275	6767
2301	22288	6758
2302	22296	6747
2303	22305	6738
2304	22314	6728
2305	22326	6719
2306	22337	6709
2307	22349	6701
2308	22361	6692
2309	22373	6682
2310	22382	6673
2311	22392	6663
2312	22403	6654
2313	22419	6646
2314	22429	6636
2315	22441	6627
2316	22452	6618
2317	22462	6608
2318	22471	6598
2319	22483	6589
2320	22493	6580
2321	22501	6570
2322	22510	6560
2323	22524	6551
2324	22540	6544
2325	22549	6534
2326	22560	6524
2327	22571	6515
2328	22582	6506
2329	22590	6495
2330	22601	6486
2331	22609	6476
2332	22618	6466
2333	22626	6456
2334	22636	6446
2335	22645	6436
2336	22655	6427
2337	22666	6417
2338	22679	6409
2339	22688	6399
2340	22698	6389
2341	22706	6379
2342	22717	6370
2343	22728	6360
2344	22739	6351
2345	22746	6341
2346	22758	6331
2347	22770	6323
2348	22783	6314
2349	22793	6304
2350	22802	6294
2351	22810	6284
2352	22821	6275
2353	22835	6266
2354	22845	6257
2355	22853	6246
2356	22863	6237
2357	22873	6227
2358	22882	6217
2359	22891	6207
2360	22900	6197
2361	22912	6188
2362	22924	6179
2363	22936	6170
2364	22945	6160
2365	22955	6151
2366	22963	6141
2367	22972	6131
2368	22983	6121
2369	22994	6112
2370	23002	6102
2371	23010	6092
2372	23024	6083
2373	23036	6074
2374	23046	6064
2375	23057	6055
2376	23066	6045
2377	23075	6035
2378	23083	6025
2379	23094	6016
2380	23104	6006
2381	23117	5997
2382	23129	5988
2383	23138	5978
2384	23147	5968
2385	23159	5959
2386	23168	5949
2387	23177	5939
2388	23187	5930
2389	23198	5920
2390	23205	5910
2391	23216	5901
2392	23225	5891
2393	23238	5882
2394	23249	5873
2395	23262	5864
2396	23278	5856
2397	23287	5846
2398	23297	5836
2399	23304	5826
2400	23317	5817
2401	23327	5807
2402	23333	5796
2403	23342	5786
2404	23351	5777
2405	23363	5767
2406	23371	5757
2407	23379	5747
2408	23386	5737
2409	23395	5727
2410	23407	5718
2411	23421	5709
2412	23430	5699
2413	23441	5690
2414	23449	5680
2415	23459	5670
2416	23471	5661
2417	23479	5651
2418	23489	5641
2419	23500	5632
2420	23510	5622
2421	23519	5612
2422	23526	5602
2423	23537	5592
2424	23549	5583
2425	23558	5573
2426	23569	5564
2427	23577	5554
2428	23587	5544
2429	23600	5535
2430	23610	5526
2431	23620	5516
2432	23628	5506
2433	23642	5497
2434	23650	5487
2435	23658	5477
2436	23668	5468
2437	23679	5458
2438	23687	5448
2439	23698	5439
2440	23708	5429
2441	23719	5419
2442	23729	5410
2443	23739	5400
2444	23752	5391
2445	23761	5381
2446	23774	5372
2447	23785	5363
2448	23796	5354
2449	23804	5343
2450	23813	5333
2451	23823	5324
2452	23832	5314
2453	23841	5304
2454	23851	5294
2455	23860	5285
2456	23870	5275
2457	23878	5265
2458	23886	5255
2459	23894	5245
2460	23903	5235
2461	23914	5225
2462	23922	5215
2463	23933	5206
2464	23942	5196
2465	23952	5186
2466	23960	5176
2467	23969	5166
2468	23978	5156
2469	23991	5147
2470	23999	5137
2471	24007	5127
2472	24029	5120
2473	24038	5110
2474	24047	5100
2475	24054	5090
2476	24065	5081
2477	24072	5070
2478	24079	5060
2479	24087	5050
2480	24096	5040
2481	24112	5032
2482	24121	5022
2483	24129	5012
2484	24137	5002
2485	24150	4993
2486	24162	4984
2487	24171	4974
2488	24183	4964
2489	24192	4955
2490	24201	4945
2491	24209	4935
2492	24217	4925
2493	24230	4915
2494	24239	4906
2495	24247	4896
2496	24256	4886
2497	24268	4876
2498	24276	4867
2499	24284	4856
2500	24292	4846
2501	24301	4837
2502	24310	4827
2503	24319	4817
2504	24328	4807
2505	24337	4797
2506	24349	4788
2507	24359	4778
2508	24367	4768
2509	24378	4759
2510	24387	4749
2511	24396	4739
2512	24404	4729
2513	24411	4719
2514	24421	4709
2515	24430	4699
2516	24441	4690
2517	24451	4680
2518	24462	4671
2519	24470	4660
2520	24478	4651
2521	24487	4641
2522	24498	4631
2523	24507	4621
2524	24516	4611
2525	24527	4602
2526	24539	4593
2527	24547	4583
2528	24556	4573
2529	24564	4563
2530	24573	4553
2531	24584	4543
2532	24595	4534
2533	24604	4524
2534	24611	4514
2535	24625	4505
2536	24635	4496
2537	24644	4486
2538	24655	4476
2539	24667	4467
2540	24679	4458
2541	24688	4448
2542	24700	4438
2543	24708	4428
2544	24718	4419
2545	24727	4409
2546	24737	4399
2547	24755	4391
2548	24767	4382
2549	24777	4372
2550	24788	4362
2551	24796	4353
2552	24805	4343
2553	24815	4333
2554	24824	4323
2555	24834	4314
2556	24847	4304
2557	24857	4295
2558	24866	4285
2559	24875	4275
2560	24886	4266
2561	24897	4256
2562	24906	4246
2563	24916	4236
2564	24924	4227
2565	24937	4217
2566	24947	4208
2567	24956	4198
2568	24966	4188
2569	24976	4178
2570	24985	4169
2571	24995	4159
2572	25009	4150
2573	25021	4141
2574	25028	4130
2575	25037	4121
2576	25047	4111
2577	25058	4101
2578	25066	4091
2579	25074	4081
2580	25082	4071
2581	25094	4062
2582	25108	4053
2583	25117	4043
2584	25127	4033
2585	25140	4024
2586	25148	4014
2587	25158	4005
2588	25167	3995
2589	25177	3985
2590	25186	3975
2591	25195	3965
2592	25204	3956
2593	25217	3946
2594	25226	3937
2595	25241	3928
2596	25252	3918
2597	25264	3909
2598	25270	3899
2599	25277	3888
2600	25285	3878
2601	25297	3869
2602	25307	3859
2603	25314	3849
2604	25324	3839
2605	25337	3830
2606	25348	3821
2607	25356	3811
2608	25364	3801
2609	25380	3792
2610	25390	3782
2611	25398	3772
2612	25409	3763
2613	25418	3753
2614	25426	3743
2615	25436	3733
2616	25446	3724
2617	25457	3714
2618	25467	3704
2619	25476	3695
2620	25485	3685
2621	25499	3676
2622	25514	3667
2623	25525	3657
2624	25536	3648
2625	25545	3638
2626	25553	3628
2627	25561	3618
2628	25572	3608
2629	25583	3599
2630	25593	3589
2631	25601	3579
2632	25611	3569
2633	25620	3559
2634	25632	3550
2635	25648	3541
2636	25658	3532
2637	25669	3522
2638	25677	3512
2639	25686	3502
2640	25697	3493
2641	25707	3483
2642	25717	3473
2643	25727	3464
2644	25736	3454
2645	25747	3444
2646	25760	3435
2647	25772	3425
2648	25781	3416
2649	25789	3406
2650	25798	3396
2651	25808	3386
2652	25818	3376
2653	25826	3366
2654	25833	3356
2655	25843	3347
2656	25855	3337
2657	25865	3328
2658	25876	3318
2659	25886	3308
2660	25895	3298
2661	25903	3288
2662	25914	3279
2663	25926	3270
2664	25933	3259
2665	25943	3250
2666	25953	3240
2667	25961	3230
2668	25971	3220
2669	25980	3211
2670	25989	3201
2671	25999	3191
2672	26009	3181
2673	26017	3171
2674	26025	3161
2675	26034	3152
2676	26044	3142
2677	26052	3132
2678	26062	3122
2679	26071	3113
2680	26080	3103
2681	26092	3093
2682	26101	3083
2683	26111	3074
2684	26120	3064
2685	26130	3054
2686	26139	3044
2687	26148	3035
2688	26156	3025
2689	26167	3015
2690	26180	3006
2691	26190	2996
2692	26198	2986
2693	26215	2977
2694	26226	2968
2695	26245	2959
2696	26258	2950
2697	26266	2940
2698	26275	2930
2699	26287	2920
2700	26297	2911
2701	26307	2901
2702	26316	2891
2703	26329	2882
2704	26342	2872
2705	26354	2863
2706	26366	2853
2707	26376	2844
2708	26386	2834
2709	26396	2824
2710	26412	2815
2711	26420	2805
2712	26431	2796
2713	26437	2786
2714	26447	2776
2715	26456	2766
2716	26464	2756
2717	26472	2746
2718	26482	2736
2719	26490	2726
2720	26499	2717
2721	26506	2707
2722	26513	2697
2723	26523	2687
2724	26533	2677
2725	26542	2667
2726	26552	2658
2727	26560	2648
2728	26568	2638
2729	26578	2628
2730	26587	2618
2731	26595	2608
2732	26605	2599
2733	26614	2589
2734	26622	2579
2735	26630	2569
2736	26641	2560
2737	26650	2550
2738	26659	2540
2739	26670	2530
2740	26680	2521
2741	26690	2511
2742	26701	2501
2743	26708	2491
2744	26717	2481
2745	26727	2472
2746	26735	2462
2747	26744	2452
2748	26752	2442
2749	26765	2433
2750	26772	2423
2751	26782	2413
2752	26792	2403
2753	26800	2393
2754	26809	2384
2755	26822	2374
2756	26833	2365
2757	26844	2355
2758	26854	2345
2759	26862	2335
2760	26876	2326
2761	26885	2316
2762	26893	2306
2763	26902	2297
2764	26911	2287
2765	26923	2277
2766	26930	2267
2767	26938	2257
2768	26949	2248
2769	26962	2238
2770	26970	2228
2771	26980	2219
2772	26989	2209
2773	27011	2200
2774	27022	2191
2775	27034	2181
2776	27043	2171
2777	27053	2161
2778	27060	2152
2779	27069	2142
2780	27081	2132
2781	27092	2123
2782	27101	2113
2783	27110	2103
2784	27122	2093
2785	27131	2084
2786	27142	2074
2787	27156	2065
2788	27170	2055
2789	27180	2045
2790	27190	2036
2791	27202	2026
2792	27211	2016
2793	27219	2006
2794	27228	1997
2795	27238	1987
2796	27253	1977
2797	27260	1968
2798	27272	1958
2799	27281	1948
2800	27290	1938
2801	27298	1928
2802	27306	1919
2803	27324	1910
2804	27332	1900
2805	27341	1890
2806	27351	1880
2807	27360	1870
2808	27370	1861
2809	27378	1851
2810	27386	1841
2811	27397	1831
2812	27406	1821
2813	27413	1812
2814	27422	1802
2815	27432	1792
2816	27442	1782
2817	27452	1773
2818	27461	1763
2819	27471	1753
2820	27481	1743
2821	27488	1733
2822	27497	1724
2823	27508	1714
2824	27518	1704
2825	27530	1695
2826	27543	1685
2827	27557	1676
2828	27566	1666
2829	27577	1656
2830	27586	1646
2831	27595	1637
2832	27604	1627
2833	27613	1617
2834	27621	1607
2835	27632	1597
2836	27640	1588
2837	27650	1578
2838	27659	1568
2839	27673	1559
2840	27682	1549
2841	27690	1539
2842	27700	1529
2843	27711	1520
2844	27721	1510
2845	27730	1500
2846	27741	1490
2847	27760	1481
2848	27768	1471
2849	27777	1461
2850	27789	1452
2851	27796	1442
2852	27804	1432
2853	27814	1422
2854	27822	1413
2855	27835	1403
2856	27844	1393
2857	27854	1383
2858	27863	1374
2859	27876	1364
2860	27884	1354
2861	27893	1344
2862	27902	1335
2863	27912	1325
2864	27920	1315
2865	27929	1305
2866	27938	1296
2867	27949	1286
2868	27958	1276
2869	27967	1266
2870	27975	1257
2871	27988	1247
2872	27997	1237
2873	28009	1227
2874	28018	1218
2875	28032	1208
2876	28043	1198
2877	28054	1189
2878	28065	1179
2879	28075	1169
2880	28084	1160
2881	28093	1150
2882	28105	1140
2883	28119	1131
2884	28126	1121
2885	28135	1111
2886	28147	1101
2887	28155	1091
2888	28162	1082
2889	28173	1072
2890	28181	1062
2891	28194	1052
2892	28204	1043
2893	28212	1033
2894	28220	1023
2895	28234	1013
2896	28242	1004
2897	28251	994
2898	28260	984
2899	28270	974
2900	28281	965
2901	28289	955
2902	28297	945
2903	28307	935
2904	28319	926
2905	28330	916
2906	28338	906
2907	28349	896
2908	28358	887
2909	28367	877
2910	28375	867
2911	28385	857
2912	28394	848
2913	28404	838
2914	28414	828
2915	28423	818
2916	28432	809
2917	28441	799
2918	28448	789
2919	28457	779
2920	28469	769
2921	28488	760
2922	28505	750
2923	28513	741
2924	28525	731
2925	28534	721
2926	28543	711
2927	28554	702
2928	28564	692
2929	28573	682
2930	28582	672
2931	28590	663
2932	28598	653
2933	28606	643
2934	28614	633
2935	28626	624
2936	28638	614
2937	28649	604
2938	28661	594
2939	28669	585
2940	28678	575
2941	28686	565
2942	28697	555
2943	28705	546
2944	28713	536
2945	28721	526
2946	28731	516
2947	28740	506
2948	28751	497
2949	28759	487
2950	28769	477
2951	28780	467
2952	28789	458
2953	28800	448
2954	28813	438
2955	28824	429
2956	28835	419
2957	28845	409
2958	28857	399
2959	28866	390
2960	28875	380
2961	28883	370
2962	28894	360
2963	28904	351
2964	28917	341
2965	28925	331
2966	28937	321
2967	28948	312
2968	28957	302
2969	28971	292
2970	28984	282
2971	28992	273
2972	29001	263
2973	29007	253
2974	29017	243
2975	29024	234
2976	29032	224
2977	29041	214
2978	29050	204
2979	29062	195
2980	29074	185
2981	29082	175
2982	29092	165
2983	29103	156
2984	29113	146
2985	29121	136
2986	29129	126
2987	29140	117
2988	29149	107
2989	29158	97
2990	29167	87
2991	29176	78
2992	29186	68
2993	29196	58
2994	29205	48
2995	29216	39
2996	29235	29
2997	29247	19
2998	29257	9
2999	29267	0
